137,17,0,135,132,
137,18,0,135,132,
137,16,0,135,132,
137,18,0,135,132,
137,15,0,135,132,
137,19,0,135,132,
137,17,0,135,132,
137,14,0,135,132,
137,16,0,135,132,
137,20,0,135,133,
137,18,0,136,133,
137,20,0,136,133,
137,17,0,136,133,
137,17,0,136,133,
137,17,0,136,133,
137,18,0,136,133,
137,20,0,136,133,
137,16,0,136,133,
137,18,0,136,133,
137,19,0,136,133,
137,19,0,136,133,
137,19,0,136,133,
137,19,0,136,133,
137,20,0,136,133,
137,20,0,136,133,
137,22,0,136,133,
137,24,0,136,133,
137,24,0,136,133,
137,18,0,136,133,
137,21,0,136,133,
137,21,0,136,133,
137,21,0,136,133,
137,23,0,137,134,
137,23,0,137,134,
137,25,0,137,134,
137,20,0,137,134,
137,24,0,137,134,
137,20,0,137,134,
137,25,0,137,134,
137,21,0,137,134,
138,21,0,137,134,
137,25,0,137,134,
137,24,0,137,134,
138,22,0,137,134,
138,22,0,137,134,
138,23,0,137,134,
138,25,0,137,134,
138,23,0,137,134,
138,25,0,137,134,
138,24,0,137,134,
138,26,0,137,134,
138,28,0,137,134,
137,28,0,137,134,
138,20,0,137,134,
138,25,0,138,135,
138,27,0,138,135,
138,25,0,138,135,
138,24,0,138,135,
138,24,0,138,135,
138,26,0,138,135,
138,28,0,138,135,
138,28,0,138,135,
138,23,0,138,135,
138,29,0,138,135,
138,25,0,138,135,
138,28,0,138,135,
138,28,0,138,135,
138,28,0,138,135,
138,28,0,138,135,
138,29,0,138,135,
138,25,0,138,135,
138,27,0,138,135,
138,26,0,138,135,
138,26,0,138,135,
138,27,0,138,135,
138,25,0,138,135,
138,27,0,138,136,
138,28,0,139,136,
138,28,0,139,136,
138,30,0,139,136,
138,26,0,139,136,
138,27,0,139,136,
138,29,0,139,136,
138,27,0,139,136,
138,28,0,139,136,
138,26,0,139,136,
138,29,0,139,136,
139,27,0,139,136,
139,25,0,139,136,
139,30,0,139,136,
139,28,0,139,136,
139,26,0,139,136,
139,31,0,139,136,
139,29,0,139,136,
139,29,0,139,136,
139,26,0,139,136,
139,28,0,139,136,
139,27,0,139,136,
139,29,0,139,137,
139,27,0,140,137,
139,28,0,140,137,
139,32,0,140,137,
139,28,0,140,137,
139,30,0,140,137,
139,29,0,140,137,
139,27,0,140,137,
139,35,0,140,137,
139,29,0,140,137,
139,31,0,140,137,
139,30,0,140,137,
139,32,0,140,137,
139,28,0,140,137,
139,31,0,140,137,
139,29,0,140,137,
139,33,0,140,137,
139,30,0,140,137,
139,28,0,140,137,
139,29,0,140,137,
140,29,0,140,137,
140,31,0,140,137,
140,28,0,140,138,
140,28,0,141,138,
140,31,0,141,138,
140,31,0,141,138,
140,29,0,141,138,
140,28,0,141,138,
140,32,0,141,138,
140,30,0,141,138,
140,29,0,141,138,
140,37,0,141,138,
140,29,0,141,138,
140,30,0,141,138,
140,32,0,141,138,
140,34,0,141,138,
140,28,0,141,138,
140,29,0,141,138,
140,29,0,141,138,
